"No.","Time","Source","Destination","Protocol","Length","Info"
"9900","47.406847620","192.168.100.9","192.168.100.5","UDP","60","11539  >  80 Len=0"
"9901","47.407974540","192.168.100.9","192.168.100.5","UDP","60","11540  >  80 Len=0"
"9902","47.407974652","192.168.100.9","192.168.100.5","UDP","60","11541  >  80 Len=0"
"9903","47.408779741","192.168.100.9","192.168.100.5","UDP","60","11542  >  80 Len=0"
"9904","47.409415219","192.168.100.9","192.168.100.5","UDP","60","11543  >  80 Len=0"
"9905","47.410427204","192.168.100.9","192.168.100.5","UDP","60","11544  >  80 Len=0"
"9906","47.411320028","192.168.100.9","192.168.100.5","UDP","60","11545  >  80 Len=0"
"9907","47.412168014","192.168.100.9","192.168.100.5","UDP","60","11546  >  80 Len=0"
"9908","47.412168418","192.168.100.9","192.168.100.5","UDP","60","11547  >  80 Len=0"
"9909","47.412998357","192.168.100.9","192.168.100.5","UDP","60","11548  >  80 Len=0"
"9910","47.412998518","192.168.100.9","192.168.100.5","UDP","60","11549  >  80 Len=0"
"9911","47.413928036","192.168.100.9","192.168.100.5","UDP","60","11550  >  80 Len=0"
"9912","47.413928152","192.168.100.9","192.168.100.5","UDP","60","11551  >  80 Len=0"
"9913","47.413928208","192.168.100.9","192.168.100.5","UDP","60","11552  >  80 Len=0"
"9914","47.414455379","192.168.100.9","192.168.100.5","UDP","60","11553  >  80 Len=0"
"9915","47.415095385","192.168.100.9","192.168.100.5","UDP","60","11554  >  80 Len=0"
"9916","47.415657338","192.168.100.9","192.168.100.5","UDP","60","11555  >  80 Len=0"
"9917","47.415657471","192.168.100.9","192.168.100.5","UDP","60","11556  >  80 Len=0"
"9918","47.417964665","192.168.100.9","192.168.100.5","UDP","60","11557  >  80 Len=0"
"9919","47.417964936","192.168.100.9","192.168.100.5","UDP","60","11558  >  80 Len=0"
"9920","47.419735360","192.168.100.9","192.168.100.5","UDP","60","11559  >  80 Len=0"
"9921","47.419735521","192.168.100.9","192.168.100.5","UDP","60","11560  >  80 Len=0"
"9922","47.419735580","192.168.100.9","192.168.100.5","UDP","60","11561  >  80 Len=0"
"9923","47.423869013","192.168.100.9","192.168.100.5","UDP","60","11562  >  80 Len=0"
"9924","47.423869261","192.168.100.9","192.168.100.5","UDP","60","11563  >  80 Len=0"
"9925","47.423869312","192.168.100.9","192.168.100.5","UDP","60","11564  >  80 Len=0"
"9926","47.423869452","192.168.100.9","192.168.100.5","UDP","60","11565  >  80 Len=0"
"9927","47.424431884","192.168.100.9","192.168.100.5","UDP","60","11566  >  80 Len=0"
"9928","47.425395418","192.168.100.9","192.168.100.5","UDP","60","11567  >  80 Len=0"
"9929","47.425395576","192.168.100.9","192.168.100.5","UDP","60","11568  >  80 Len=0"
"9930","47.426002386","192.168.100.9","192.168.100.5","UDP","60","11569  >  80 Len=0"
"9931","47.426581321","192.168.100.9","192.168.100.5","UDP","60","11570  >  80 Len=0"
"9932","47.427510678","192.168.100.9","192.168.100.5","UDP","60","11571  >  80 Len=0"
"9933","47.427510821","192.168.100.9","192.168.100.5","UDP","60","11572  >  80 Len=0"
"9934","47.428473104","192.168.100.9","192.168.100.5","UDP","60","11573  >  80 Len=0"
"9935","47.428473245","192.168.100.9","192.168.100.5","UDP","60","11574  >  80 Len=0"
"9936","47.428888682","192.168.100.9","192.168.100.5","UDP","60","11575  >  80 Len=0"
"9937","47.429323819","192.168.100.9","192.168.100.5","UDP","60","11576  >  80 Len=0"
"9938","47.430490804","192.168.100.9","192.168.100.5","UDP","60","11577  >  80 Len=0"
"9939","47.430490955","192.168.100.9","192.168.100.5","UDP","60","11578  >  80 Len=0"
"9940","47.431270587","192.168.100.9","192.168.100.5","UDP","60","11579  >  80 Len=0"
"9941","47.431270708","192.168.100.9","192.168.100.5","UDP","60","11580  >  80 Len=0"
"9942","47.431270759","192.168.100.9","192.168.100.5","UDP","60","11581  >  80 Len=0"
"9943","47.432114740","192.168.100.9","192.168.100.5","UDP","60","11582  >  80 Len=0"
"9944","47.432114880","192.168.100.9","192.168.100.5","UDP","60","11583  >  80 Len=0"
"9945","47.432896360","192.168.100.9","192.168.100.5","UDP","60","11584  >  80 Len=0"
"9946","47.433930115","192.168.100.9","192.168.100.5","UDP","60","11585  >  80 Len=0"
"9947","47.433930239","192.168.100.9","192.168.100.5","UDP","60","11586  >  80 Len=0"
"9948","47.434783550","192.168.100.9","192.168.100.5","UDP","60","11587  >  80 Len=0"
"9949","47.435743370","192.168.100.9","192.168.100.5","UDP","60","11588  >  80 Len=0"
"9950","47.435743512","192.168.100.9","192.168.100.5","UDP","60","11589  >  80 Len=0"
"9951","47.436850750","192.168.100.9","192.168.100.5","UDP","60","11590  >  80 Len=0"
"9952","47.436850924","192.168.100.9","192.168.100.5","UDP","60","11591  >  80 Len=0"
"9953","47.436850963","192.168.100.9","192.168.100.5","UDP","60","11592  >  80 Len=0"
"9954","47.437841403","192.168.100.9","192.168.100.5","UDP","60","11593  >  80 Len=0"
"9955","47.437841534","192.168.100.9","192.168.100.5","UDP","60","11594  >  80 Len=0"
"9956","47.438360438","192.168.100.9","192.168.100.5","UDP","60","11595  >  80 Len=0"
"9957","47.439179395","192.168.100.9","192.168.100.5","UDP","60","11596  >  80 Len=0"
"9958","47.439741624","192.168.100.9","192.168.100.5","UDP","60","11597  >  80 Len=0"
"9959","47.440878651","192.168.100.9","192.168.100.5","UDP","60","11598  >  80 Len=0"
"9960","47.440878792","192.168.100.9","192.168.100.5","UDP","60","11599  >  80 Len=0"
"9961","47.440878843","192.168.100.9","192.168.100.5","UDP","60","11600  >  80 Len=0"
"9962","47.441869615","192.168.100.9","192.168.100.5","UDP","60","11601  >  80 Len=0"
"9963","47.441869747","192.168.100.9","192.168.100.5","UDP","60","11602  >  80 Len=0"
"9964","47.442317596","192.168.100.9","192.168.100.5","UDP","60","11603  >  80 Len=0"
"9965","47.442724287","192.168.100.9","192.168.100.5","UDP","60","11604  >  80 Len=0"
"9966","47.443260984","192.168.100.9","192.168.100.5","UDP","60","11605  >  80 Len=0"
"9967","47.443796891","192.168.100.9","192.168.100.5","UDP","60","11606  >  80 Len=0"
"9968","47.444263771","192.168.100.9","192.168.100.5","UDP","60","11607  >  80 Len=0"
"9969","47.444674562","192.168.100.9","192.168.100.5","UDP","60","11608  >  80 Len=0"
"9970","47.445676334","192.168.100.9","192.168.100.5","UDP","60","11609  >  80 Len=0"
"9971","47.445676459","192.168.100.9","192.168.100.5","UDP","60","11610  >  80 Len=0"
"9972","47.446465054","192.168.100.9","192.168.100.5","UDP","60","11611  >  80 Len=0"
"9973","47.447075219","192.168.100.9","192.168.100.5","UDP","60","11612  >  80 Len=0"
"9974","47.447075356","192.168.100.9","192.168.100.5","UDP","60","11613  >  80 Len=0"
"9975","47.448102501","192.168.100.9","192.168.100.5","UDP","60","11614  >  80 Len=0"
"9976","47.448102615","192.168.100.9","192.168.100.5","UDP","60","11615  >  80 Len=0"
"9977","47.448770315","192.168.100.9","192.168.100.5","UDP","60","11616  >  80 Len=0"
"9978","47.450023391","192.168.100.9","192.168.100.5","UDP","60","11617  >  80 Len=0"
"9979","47.450023575","192.168.100.9","192.168.100.5","UDP","60","11618  >  80 Len=0"
"9980","47.451119946","192.168.100.9","192.168.100.5","UDP","60","11619  >  80 Len=0"
"9981","47.451120139","192.168.100.9","192.168.100.5","UDP","60","11620  >  80 Len=0"
"9982","47.451709983","192.168.100.9","192.168.100.5","UDP","60","11621  >  80 Len=0"
"9983","47.452824507","192.168.100.9","192.168.100.5","UDP","60","11622  >  80 Len=0"
"9984","47.452824664","192.168.100.9","192.168.100.5","UDP","60","11623  >  80 Len=0"
"9985","47.453576343","192.168.100.9","192.168.100.5","UDP","60","11624  >  80 Len=0"
"9986","47.454332282","192.168.100.9","192.168.100.5","UDP","60","11625  >  80 Len=0"
"9987","47.454332432","192.168.100.9","192.168.100.5","UDP","60","11626  >  80 Len=0"
"9988","47.455023959","192.168.100.9","192.168.100.5","UDP","60","11627  >  80 Len=0"
"9989","47.456096975","192.168.100.9","192.168.100.5","UDP","60","11628  >  80 Len=0"
"9990","47.456097135","192.168.100.9","192.168.100.5","UDP","60","11629  >  80 Len=0"
"9991","47.456097190","192.168.100.9","192.168.100.5","UDP","60","11630  >  80 Len=0"
"9992","47.457134182","192.168.100.9","192.168.100.5","UDP","60","11631  >  80 Len=0"
"9993","47.457134304","192.168.100.9","192.168.100.5","UDP","60","11632  >  80 Len=0"
"9994","47.457814149","192.168.100.9","192.168.100.5","UDP","60","11633  >  80 Len=0"
"9995","47.458993126","192.168.100.9","192.168.100.5","UDP","60","11634  >  80 Len=0"
"9996","47.458993285","192.168.100.9","192.168.100.5","UDP","60","11635  >  80 Len=0"
"9997","47.458993334","192.168.100.9","192.168.100.5","UDP","60","11636  >  80 Len=0"
"9998","47.459825508","192.168.100.9","192.168.100.5","UDP","60","11637  >  80 Len=0"
"9999","47.459825629","192.168.100.9","192.168.100.5","UDP","60","11638  >  80 Len=0"
"10000","47.460607220","192.168.100.9","192.168.100.5","UDP","60","11639  >  80 Len=0"
"10001","47.461244874","192.168.100.9","192.168.100.5","UDP","60","11640  >  80 Len=0"
"10002","47.461244999","192.168.100.9","192.168.100.5","UDP","60","11641  >  80 Len=0"
"10003","47.462490893","192.168.100.9","192.168.100.5","UDP","60","11642  >  80 Len=0"
"10004","47.462491064","192.168.100.9","192.168.100.5","UDP","60","11643  >  80 Len=0"
"10005","47.462926941","192.168.100.9","192.168.100.5","UDP","60","11644  >  80 Len=0"
"10006","47.463326892","192.168.100.9","192.168.100.5","UDP","60","11645  >  80 Len=0"
"10007","47.463959184","192.168.100.9","192.168.100.5","UDP","60","11646  >  80 Len=0"
"10008","47.465006627","192.168.100.9","192.168.100.5","UDP","60","11647  >  80 Len=0"
"10009","47.465006758","192.168.100.9","192.168.100.5","UDP","60","11648  >  80 Len=0"
"10010","47.465652261","192.168.100.9","192.168.100.5","UDP","60","11649  >  80 Len=0"
"10011","47.465652382","192.168.100.9","192.168.100.5","UDP","60","11650  >  80 Len=0"
"10012","47.467266220","192.168.100.9","192.168.100.5","UDP","60","11651  >  80 Len=0"
"10013","47.467266414","192.168.100.9","192.168.100.5","UDP","60","11652  >  80 Len=0"
"10014","47.467963997","192.168.100.9","192.168.100.5","UDP","60","11653  >  80 Len=0"
"10015","47.467964138","192.168.100.9","192.168.100.5","UDP","60","11654  >  80 Len=0"
"10016","47.468749426","192.168.100.9","192.168.100.5","UDP","60","11655  >  80 Len=0"
"10017","47.469706645","192.168.100.9","192.168.100.5","UDP","60","11656  >  80 Len=0"
"10018","47.471012616","192.168.100.9","192.168.100.5","UDP","60","11657  >  80 Len=0"
"10019","47.471012761","192.168.100.9","192.168.100.5","UDP","60","11658  >  80 Len=0"
"10020","47.471012813","192.168.100.9","192.168.100.5","UDP","60","11659  >  80 Len=0"
"10021","47.471012856","192.168.100.9","192.168.100.5","UDP","60","11660  >  80 Len=0"
"10022","47.471818361","192.168.100.9","192.168.100.5","UDP","60","11661  >  80 Len=0"
"10023","47.472620932","192.168.100.9","192.168.100.5","UDP","60","11662  >  80 Len=0"
"10024","47.474330699","192.168.100.9","192.168.100.5","UDP","60","11663  >  80 Len=0"
"10025","47.474330868","192.168.100.9","192.168.100.5","UDP","60","11664  >  80 Len=0"
"10026","47.474330929","192.168.100.9","192.168.100.5","UDP","60","11665  >  80 Len=0"
"10027","47.477122373","192.168.100.9","192.168.100.5","UDP","60","11666  >  80 Len=0"
"10028","47.477122546","192.168.100.9","192.168.100.5","UDP","60","11667  >  80 Len=0"
"10029","47.478107057","192.168.100.9","192.168.100.5","UDP","60","11668  >  80 Len=0"
"10030","47.479647244","192.168.100.9","192.168.100.5","UDP","60","11669  >  80 Len=0"
"10031","47.479647442","192.168.100.9","192.168.100.5","UDP","60","11670  >  80 Len=0"
"10032","47.481008347","192.168.100.9","192.168.100.5","UDP","60","11671  >  80 Len=0"
"10033","47.481008516","192.168.100.9","192.168.100.5","UDP","60","11672  >  80 Len=0"
"10034","47.481008602","192.168.100.9","192.168.100.5","UDP","60","11673  >  80 Len=0"
"10035","47.482072900","192.168.100.9","192.168.100.5","UDP","60","11674  >  80 Len=0"
"10036","47.483200278","192.168.100.9","192.168.100.5","UDP","60","11675  >  80 Len=0"
"10037","47.483200436","192.168.100.9","192.168.100.5","UDP","60","11676  >  80 Len=0"
"10038","47.483798117","192.168.100.9","192.168.100.5","UDP","60","11677  >  80 Len=0"
"10039","47.483798283","192.168.100.9","192.168.100.5","UDP","60","11678  >  80 Len=0"
"10040","47.484577999","192.168.100.9","192.168.100.5","UDP","60","11679  >  80 Len=0"
"10041","47.485219417","192.168.100.9","192.168.100.5","UDP","60","11680  >  80 Len=0"
"10042","47.485219580","192.168.100.9","192.168.100.5","UDP","60","11681  >  80 Len=0"
"10043","47.485945939","192.168.100.9","192.168.100.5","UDP","60","11682  >  80 Len=0"
"10044","47.486791977","192.168.100.9","192.168.100.5","UDP","60","11683  >  80 Len=0"
"10045","47.486792159","192.168.100.9","192.168.100.5","UDP","60","11684  >  80 Len=0"
"10046","47.487980126","192.168.100.9","192.168.100.5","UDP","60","11685  >  80 Len=0"
"10047","47.487980300","192.168.100.9","192.168.100.5","UDP","60","11686  >  80 Len=0"
"10048","47.488850724","192.168.100.9","192.168.100.5","UDP","60","11687  >  80 Len=0"
"10049","47.488850879","192.168.100.9","192.168.100.5","UDP","60","11688  >  80 Len=0"
"10050","47.489601660","192.168.100.9","192.168.100.5","UDP","60","11689  >  80 Len=0"
"10051","47.489601816","192.168.100.9","192.168.100.5","UDP","60","11690  >  80 Len=0"
"10052","47.490402482","192.168.100.9","192.168.100.5","UDP","60","11691  >  80 Len=0"
"10053","47.490402642","192.168.100.9","192.168.100.5","UDP","60","11692  >  80 Len=0"
"10054","47.491219719","192.168.100.9","192.168.100.5","UDP","60","11693  >  80 Len=0"
"10055","47.491219865","192.168.100.9","192.168.100.5","UDP","60","11694  >  80 Len=0"
"10056","47.492018119","192.168.100.9","192.168.100.5","UDP","60","11695  >  80 Len=0"
"10057","47.492018260","192.168.100.9","192.168.100.5","UDP","60","11696  >  80 Len=0"
"10058","47.492897421","192.168.100.9","192.168.100.5","UDP","60","11697  >  80 Len=0"
"10059","47.492897586","192.168.100.9","192.168.100.5","UDP","60","11698  >  80 Len=0"
"10060","47.493795136","192.168.100.9","192.168.100.5","UDP","60","11699  >  80 Len=0"
"10061","47.493795283","192.168.100.9","192.168.100.5","UDP","60","11700  >  80 Len=0"
"10062","47.493795361","192.168.100.9","192.168.100.5","UDP","60","11701  >  80 Len=0"
"10063","47.494566948","192.168.100.9","192.168.100.5","UDP","60","11702  >  80 Len=0"
"10064","47.495425533","192.168.100.9","192.168.100.5","UDP","60","11703  >  80 Len=0"
"10065","47.495425688","192.168.100.9","192.168.100.5","UDP","60","11704  >  80 Len=0"
"10066","47.495425745","192.168.100.9","192.168.100.5","UDP","60","11705  >  80 Len=0"
"10067","47.496217451","192.168.100.9","192.168.100.5","UDP","60","11706  >  80 Len=0"
"10068","47.496983945","192.168.100.9","192.168.100.5","UDP","60","11707  >  80 Len=0"
"10069","47.496984131","192.168.100.9","192.168.100.5","UDP","60","11708  >  80 Len=0"
"10070","47.498157948","192.168.100.9","192.168.100.5","UDP","60","11709  >  80 Len=0"
"10071","47.498973830","192.168.100.9","192.168.100.5","UDP","60","11710  >  80 Len=0"
"10072","47.498973972","192.168.100.9","192.168.100.5","UDP","60","11711  >  80 Len=0"
"10073","47.499463194","192.168.100.9","192.168.100.5","UDP","60","11712  >  80 Len=0"
"10074","47.499882376","192.168.100.9","192.168.100.5","UDP","60","11713  >  80 Len=0"
"10075","47.500288817","192.168.100.9","192.168.100.5","UDP","60","11714  >  80 Len=0"
"10076","47.500694443","192.168.100.9","192.168.100.5","UDP","60","11715  >  80 Len=0"
"10077","47.501204539","192.168.100.9","192.168.100.5","UDP","60","11716  >  80 Len=0"
"10078","47.501772756","192.168.100.9","192.168.100.5","UDP","60","11717  >  80 Len=0"
"10079","47.502485646","192.168.100.9","192.168.100.5","UDP","60","11718  >  80 Len=0"
"10080","47.503624585","192.168.100.9","192.168.100.5","UDP","60","11719  >  80 Len=0"
"10081","47.503624766","192.168.100.9","192.168.100.5","UDP","60","11720  >  80 Len=0"
"10082","47.504478451","192.168.100.9","192.168.100.5","UDP","60","11721  >  80 Len=0"
"10083","47.504478590","192.168.100.9","192.168.100.5","UDP","60","11722  >  80 Len=0"
"10084","47.505440306","192.168.100.9","192.168.100.5","UDP","60","11723  >  80 Len=0"
"10085","47.505440643","192.168.100.9","192.168.100.5","UDP","60","11724  >  80 Len=0"
"10086","47.506152130","192.168.100.9","192.168.100.5","UDP","60","11725  >  80 Len=0"
"10087","47.507977031","192.168.100.9","192.168.100.5","UDP","60","11726  >  80 Len=0"
"10088","47.507977264","192.168.100.9","192.168.100.5","UDP","60","11727  >  80 Len=0"
"10089","47.508850940","192.168.100.9","192.168.100.5","UDP","60","11728  >  80 Len=0"
"10090","47.508851090","192.168.100.9","192.168.100.5","UDP","60","11729  >  80 Len=0"
"10091","47.509312726","192.168.100.9","192.168.100.5","UDP","60","11730  >  80 Len=0"
"10092","47.510191410","192.168.100.9","192.168.100.5","UDP","60","11731  >  80 Len=0"
"10093","47.510191566","192.168.100.9","192.168.100.5","UDP","60","11732  >  80 Len=0"
"10094","47.510960623","192.168.100.9","192.168.100.5","UDP","60","11733  >  80 Len=0"
"10095","47.511932097","192.168.100.9","192.168.100.5","UDP","60","11734  >  80 Len=0"
"10096","47.511932244","192.168.100.9","192.168.100.5","UDP","60","11735  >  80 Len=0"
"10097","47.512433186","192.168.100.9","192.168.100.5","UDP","60","11736  >  80 Len=0"
"10098","47.513320707","192.168.100.9","192.168.100.5","UDP","60","11737  >  80 Len=0"
"10099","47.513320843","192.168.100.9","192.168.100.5","UDP","60","11738  >  80 Len=0"
"10100","47.514202964","192.168.100.9","192.168.100.5","UDP","60","11739  >  80 Len=0"
"10101","47.514203104","192.168.100.9","192.168.100.5","UDP","60","11740  >  80 Len=0"
"10102","47.515342412","192.168.100.9","192.168.100.5","UDP","60","11741  >  80 Len=0"
"10103","47.515342551","192.168.100.9","192.168.100.5","UDP","60","11742  >  80 Len=0"
"10104","47.516151413","192.168.100.9","192.168.100.5","UDP","60","11743  >  80 Len=0"
"10105","47.516151539","192.168.100.9","192.168.100.5","UDP","60","11744  >  80 Len=0"
"10106","47.517524925","192.168.100.9","192.168.100.5","UDP","60","11745  >  80 Len=0"
"10107","47.517525096","192.168.100.9","192.168.100.5","UDP","60","11746  >  80 Len=0"
"10108","47.517525179","192.168.100.9","192.168.100.5","UDP","60","11747  >  80 Len=0"
"10109","47.518151888","192.168.100.9","192.168.100.5","UDP","60","11748  >  80 Len=0"
"10110","47.518152007","192.168.100.9","192.168.100.5","UDP","60","11749  >  80 Len=0"
"10111","47.519723049","192.168.100.9","192.168.100.5","UDP","60","11750  >  80 Len=0"
